Horizon,Method,Trial,Time,Volume,Num_Steps
16,Concrete,6,0.10038185119628906,2.5785747,
16,Concrete,7,0.10025811195373535,2.5785747,
16,Concrete,8,0.1002349853515625,2.5785747,
16,Concrete,9,0.1002500057220459,2.5785747,
17,Concrete,0,0.1068735122680664,3.290559,
17,Concrete,1,0.10685229301452637,3.290559,
17,Concrete,2,0.1071937084197998,3.290559,
17,Concrete,3,0.1070246696472168,3.290559,
17,Concrete,4,0.10716795921325684,3.290559,
17,Concrete,5,0.10671401023864746,3.290559,
17,Concrete,6,0.10690093040466309,3.290559,
17,Concrete,7,0.1070253849029541,3.290559,
17,Concrete,8,0.10753750801086426,3.290559,
17,Concrete,9,0.10669112205505371,3.290559,
18,Concrete,0,0.1131436824798584,4.26247,
18,Concrete,1,0.1131749153137207,4.26247,
18,Concrete,2,0.11318731307983398,4.26247,
18,Concrete,3,0.11804509162902832,4.26247,
18,Concrete,4,0.11339926719665527,4.26247,
18,Concrete,5,0.11326956748962402,4.26247,
18,Concrete,6,0.11318778991699219,4.26247,
18,Concrete,7,0.11396622657775879,4.26247,
18,Concrete,8,0.11415672302246094,4.26247,
18,Concrete,9,0.11410784721374512,4.26247,
19,Concrete,0,0.12095785140991211,5.5094285,
19,Concrete,1,0.12070345878601074,5.5094285,
19,Concrete,2,0.12049102783203125,5.5094285,
19,Concrete,3,0.12068462371826172,5.5094285,
19,Concrete,4,0.12069535255432129,5.5094285,
19,Concrete,5,0.12144279479980469,5.5094285,
19,Concrete,6,0.11999082565307617,5.5094285,
19,Concrete,7,0.11949348449707031,5.5094285,
19,Concrete,8,0.1194620132446289,5.5094285,
19,Concrete,9,0.12395191192626953,5.5094285,
20,Concrete,0,0.1262679100036621,7.202265,
20,Concrete,1,0.12596631050109863,7.202265,
20,Concrete,2,0.12588763236999512,7.202265,
20,Concrete,3,0.12610459327697754,7.202265,
20,Concrete,4,0.12589073181152344,7.202265,
20,Concrete,5,0.1261603832244873,7.202265,
20,Concrete,6,0.12630939483642578,7.202265,
20,Concrete,7,0.12627768516540527,7.202265,
20,Concrete,8,0.1260669231414795,7.202265,
20,Concrete,9,0.12630796432495117,7.202265,
2,Symbolic_Single,0,0.01806497573852539,0.3606698,
2,Symbolic_Single,1,0.017713069915771484,0.3606698,
2,Symbolic_Single,2,0.0176084041595459,0.3606698,
2,Symbolic_Single,3,0.017481327056884766,0.3606698,
2,Symbolic_Single,4,0.017489194869995117,0.3606698,
2,Symbolic_Single,5,0.017447710037231445,0.3606698,
2,Symbolic_Single,6,0.017525196075439453,0.3606698,
2,Symbolic_Single,7,0.017518043518066406,0.3606698,
2,Symbolic_Single,8,0.01803278923034668,0.3606698,
2,Symbolic_Single,9,0.01749873161315918,0.3606698,
3,Symbolic_Single,0,0.03524637222290039,0.41580692,
3,Symbolic_Single,1,0.0342862606048584,0.41580692,
3,Symbolic_Single,2,0.03421664237976074,0.41580692,
3,Symbolic_Single,3,0.03417611122131348,0.41580692,
3,Symbolic_Single,4,0.034427642822265625,0.41580692,
3,Symbolic_Single,5,0.03418159484863281,0.41580692,
3,Symbolic_Single,6,0.03427433967590332,0.41580692,
3,Symbolic_Single,7,0.034282684326171875,0.41580692,
3,Symbolic_Single,8,0.03426074981689453,0.41580692,
3,Symbolic_Single,9,0.03424358367919922,0.41580692,
4,Symbolic_Single,0,0.05849313735961914,0.41677848,
4,Symbolic_Single,1,0.056681156158447266,0.41677848,
4,Symbolic_Single,2,0.05655074119567871,0.41677848,
4,Symbolic_Single,3,0.05655384063720703,0.41677848,
4,Symbolic_Single,4,0.056546926498413086,0.41677848,
4,Symbolic_Single,5,0.05664253234863281,0.41677848,
4,Symbolic_Single,6,0.05665397644042969,0.41677848,
4,Symbolic_Single,7,0.05647563934326172,0.41677848,
4,Symbolic_Single,8,0.05654311180114746,0.41677848,
4,Symbolic_Single,9,0.056613922119140625,0.41677848,
5,Symbolic_Single,0,0.08691811561584473,0.34565666,
5,Symbolic_Single,1,0.08618402481079102,0.34565666,
5,Symbolic_Single,2,0.0850834846496582,0.34565666,
5,Symbolic_Single,3,0.08420848846435547,0.34565666,
5,Symbolic_Single,4,0.08463573455810547,0.34565666,
5,Symbolic_Single,5,0.08407711982727051,0.34565666,
5,Symbolic_Single,6,0.08435964584350586,0.34565666,
5,Symbolic_Single,7,0.08416295051574707,0.34565666,
5,Symbolic_Single,8,0.08429837226867676,0.34565666,
5,Symbolic_Single,9,0.08402872085571289,0.34565666,
